DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend,IsHoliday,HolidayName,SpecialDays,FinancialYear,FinancialQuater,FinancialMonth,FirstDateofYear,LastDateofYear,FirstDateofQuater,LastDateofQuater,FirstDateofMonth,LastDateofMonth,FirstDateofWeek,LastDateofWeek,CurrentYear,CurrentQuater,CurrentMonth,CurrentWeek,CurrentDay
20150819,2015-08-19,19,th,4,Wednesday,WED,W,19,231,4,34,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-16,2015-08-22,-7,-26,-78,-340,-2378
20150820,2015-08-20,20,th,5,Thursday,THU,T,20,232,4,34,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-16,2015-08-22,-7,-26,-78,-340,-2377
20150821,2015-08-21,21,st,6,Friday,FRI,F,21,233,4,34,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-16,2015-08-22,-7,-26,-78,-340,-2376
20150822,2015-08-22,22,nd,7,Saturday,SAT,S,22,234,4,34,8,August,AUG,A,3,third,2015,082015,2015AUG,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-16,2015-08-22,-7,-26,-78,-340,-2375
20150823,2015-08-23,23,rd,1,Sunday,SUN,S,23,235,5,35,8,August,AUG,A,3,third,2015,082015,2015AUG,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-23,2015-08-29,-7,-26,-78,-339,-2374
20150824,2015-08-24,24,th,2,Monday,MON,M,24,236,5,35,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-23,2015-08-29,-7,-26,-78,-339,-2373
20150825,2015-08-25,25,th,3,Tuesday,TUE,T,25,237,5,35,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-23,2015-08-29,-7,-26,-78,-339,-2372
20150826,2015-08-26,26,th,4,Wednesday,WED,W,26,238,5,35,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-23,2015-08-29,-7,-26,-78,-339,-2371
20150827,2015-08-27,27,th,5,Thursday,THU,T,27,239,5,35,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-23,2015-08-29,-7,-26,-78,-339,-2370
20150828,2015-08-28,28,th,6,Friday,FRI,F,28,240,5,35,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-23,2015-08-29,-7,-26,-78,-339,-2369
20150829,2015-08-29,29,th,7,Saturday,SAT,S,29,241,5,35,8,August,AUG,A,3,third,2015,082015,2015AUG,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-23,2015-08-29,-7,-26,-78,-339,-2368
20150830,2015-08-30,30,th,1,Sunday,SUN,S,30,242,6,36,8,August,AUG,A,3,third,2015,082015,2015AUG,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-30,2015-09-05,-7,-26,-78,-338,-2367
20150831,2015-08-31,31,st,2,Monday,MON,M,31,243,6,36,8,August,AUG,A,3,third,2015,082015,2015AUG,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-08-01,2015-08-31,2015-08-30,2015-09-05,-7,-26,-78,-338,-2366
20150901,2015-09-01,1,st,3,Tuesday,TUE,T,1,244,1,36,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-08-30,2015-09-05,-7,-26,-77,-338,-2365
20150902,2015-09-02,2,nd,4,Wednesday,WED,W,2,245,1,36,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-08-30,2015-09-05,-7,-26,-77,-338,-2364
20150903,2015-09-03,3,rd,5,Thursday,THU,T,3,246,1,36,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-08-30,2015-09-05,-7,-26,-77,-338,-2363
20150904,2015-09-04,4,th,6,Friday,FRI,F,4,247,1,36,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-08-30,2015-09-05,-7,-26,-77,-338,-2362
20150905,2015-09-05,5,th,7,Saturday,SAT,S,5,248,1,36,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-08-30,2015-09-05,-7,-26,-77,-338,-2361
20150906,2015-09-06,6,th,1,Sunday,SUN,S,6,249,2,37,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-06,2015-09-12,-7,-26,-77,-337,-2360
20150907,2015-09-07,7,th,2,Monday,MON,M,7,250,2,37,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-06,2015-09-12,-7,-26,-77,-337,-2359
20150908,2015-09-08,8,th,3,Tuesday,TUE,T,8,251,2,37,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-06,2015-09-12,-7,-26,-77,-337,-2358
20150909,2015-09-09,9,th,4,Wednesday,WED,W,9,252,2,37,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-06,2015-09-12,-7,-26,-77,-337,-2357
20150910,2015-09-10,10,th,5,Thursday,THU,T,10,253,2,37,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-06,2015-09-12,-7,-26,-77,-337,-2356
20150911,2015-09-11,11,th,6,Friday,FRI,F,11,254,2,37,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-06,2015-09-12,-7,-26,-77,-337,-2355
20150912,2015-09-12,12,th,7,Saturday,SAT,S,12,255,2,37,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-06,2015-09-12,-7,-26,-77,-337,-2354
20150913,2015-09-13,13,th,1,Sunday,SUN,S,13,256,3,38,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-13,2015-09-19,-7,-26,-77,-336,-2353
20150914,2015-09-14,14,th,2,Monday,MON,M,14,257,3,38,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-13,2015-09-19,-7,-26,-77,-336,-2352
20150915,2015-09-15,15,th,3,Tuesday,TUE,T,15,258,3,38,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-13,2015-09-19,-7,-26,-77,-336,-2351
20150916,2015-09-16,16,th,4,Wednesday,WED,W,16,259,3,38,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-13,2015-09-19,-7,-26,-77,-336,-2350
20150917,2015-09-17,17,th,5,Thursday,THU,T,17,260,3,38,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-13,2015-09-19,-7,-26,-77,-336,-2349
20150918,2015-09-18,18,th,6,Friday,FRI,F,18,261,3,38,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-13,2015-09-19,-7,-26,-77,-336,-2348
20150919,2015-09-19,19,th,7,Saturday,SAT,S,19,262,3,38,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-13,2015-09-19,-7,-26,-77,-336,-2347
20150920,2015-09-20,20,th,1,Sunday,SUN,S,20,263,4,39,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-20,2015-09-26,-7,-26,-77,-335,-2346
20150921,2015-09-21,21,st,2,Monday,MON,M,21,264,4,39,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-20,2015-09-26,-7,-26,-77,-335,-2345
20150922,2015-09-22,22,nd,3,Tuesday,TUE,T,22,265,4,39,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-20,2015-09-26,-7,-26,-77,-335,-2344
20150923,2015-09-23,23,rd,4,Wednesday,WED,W,23,266,4,39,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-20,2015-09-26,-7,-26,-77,-335,-2343
20150924,2015-09-24,24,th,5,Thursday,THU,T,24,267,4,39,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-20,2015-09-26,-7,-26,-77,-335,-2342
20150925,2015-09-25,25,th,6,Friday,FRI,F,25,268,4,39,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-20,2015-09-26,-7,-26,-77,-335,-2341
20150926,2015-09-26,26,th,7,Saturday,SAT,S,26,269,4,39,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-20,2015-09-26,-7,-26,-77,-335,-2340
20150927,2015-09-27,27,th,1,Sunday,SUN,S,27,270,5,40,9,September,SEP,S,3,third,2015,092015,2015SEP,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-27,2015-10-03,-7,-26,-77,-334,-2339
20150928,2015-09-28,28,th,2,Monday,MON,M,28,271,5,40,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-27,2015-10-03,-7,-26,-77,-334,-2338
20150929,2015-09-29,29,th,3,Tuesday,TUE,T,29,272,5,40,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-27,2015-10-03,-7,-26,-77,-334,-2337
20150930,2015-09-30,30,th,4,Wednesday,WED,W,30,273,5,40,9,September,SEP,S,3,third,2015,092015,2015SEP,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-09-01,2015-09-30,2015-09-27,2015-10-03,-7,-26,-77,-334,-2336
20151001,2015-10-01,1,st,5,Thursday,THU,T,1,274,1,40,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-09-27,2015-10-03,-7,-25,-76,-334,-2335
20151002,2015-10-02,2,nd,6,Friday,FRI,F,2,275,1,40,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-09-27,2015-10-03,-7,-25,-76,-334,-2334
20151003,2015-10-03,3,rd,7,Saturday,SAT,S,3,276,1,40,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-09-27,2015-10-03,-7,-25,-76,-334,-2333
20151004,2015-10-04,4,th,1,Sunday,SUN,S,4,277,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-04,2015-10-10,-7,-25,-76,-333,-2332
20151005,2015-10-05,5,th,2,Monday,MON,M,5,278,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-04,2015-10-10,-7,-25,-76,-333,-2331
20151006,2015-10-06,6,th,3,Tuesday,TUE,T,6,279,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-04,2015-10-10,-7,-25,-76,-333,-2330
20151007,2015-10-07,7,th,4,Wednesday,WED,W,7,280,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-04,2015-10-10,-7,-25,-76,-333,-2329
20151008,2015-10-08,8,th,5,Thursday,THU,T,8,281,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-04,2015-10-10,-7,-25,-76,-333,-2328
20151009,2015-10-09,9,th,6,Friday,FRI,F,9,282,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-04,2015-10-10,-7,-25,-76,-333,-2327
20151010,2015-10-10,10,th,7,Saturday,SAT,S,10,283,2,41,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-04,2015-10-10,-7,-25,-76,-333,-2326
20151011,2015-10-11,11,th,1,Sunday,SUN,S,11,284,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-11,2015-10-17,-7,-25,-76,-332,-2325
20151012,2015-10-12,12,th,2,Monday,MON,M,12,285,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-11,2015-10-17,-7,-25,-76,-332,-2324
20151013,2015-10-13,13,th,3,Tuesday,TUE,T,13,286,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-11,2015-10-17,-7,-25,-76,-332,-2323
20151014,2015-10-14,14,th,4,Wednesday,WED,W,14,287,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-11,2015-10-17,-7,-25,-76,-332,-2322
20151015,2015-10-15,15,th,5,Thursday,THU,T,15,288,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-11,2015-10-17,-7,-25,-76,-332,-2321
20151016,2015-10-16,16,th,6,Friday,FRI,F,16,289,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-11,2015-10-17,-7,-25,-76,-332,-2320
20151017,2015-10-17,17,th,7,Saturday,SAT,S,17,290,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-11,2015-10-17,-7,-25,-76,-332,-2319
20151018,2015-10-18,18,th,1,Sunday,SUN,S,18,291,4,43,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-18,2015-10-24,-7,-25,-76,-331,-2318
20151019,2015-10-19,19,th,2,Monday,MON,M,19,292,4,43,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-18,2015-10-24,-7,-25,-76,-331,-2317
20151020,2015-10-20,20,th,3,Tuesday,TUE,T,20,293,4,43,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-18,2015-10-24,-7,-25,-76,-331,-2316
20151021,2015-10-21,21,st,4,Wednesday,WED,W,21,294,4,43,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-18,2015-10-24,-7,-25,-76,-331,-2315
20151022,2015-10-22,22,nd,5,Thursday,THU,T,22,295,4,43,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-18,2015-10-24,-7,-25,-76,-331,-2314
20151023,2015-10-23,23,rd,6,Friday,FRI,F,23,296,4,43,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-18,2015-10-24,-7,-25,-76,-331,-2313
20151024,2015-10-24,24,th,7,Saturday,SAT,S,24,297,4,43,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-18,2015-10-24,-7,-25,-76,-331,-2312
20151025,2015-10-25,25,th,1,Sunday,SUN,S,25,298,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-25,2015-10-31,-7,-25,-76,-330,-2311
20151026,2015-10-26,26,th,2,Monday,MON,M,26,299,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-25,2015-10-31,-7,-25,-76,-330,-2310
20151027,2015-10-27,27,th,3,Tuesday,TUE,T,27,300,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-25,2015-10-31,-7,-25,-76,-330,-2309
20151028,2015-10-28,28,th,4,Wednesday,WED,W,28,301,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-25,2015-10-31,-7,-25,-76,-330,-2308
20151029,2015-10-29,29,th,5,Thursday,THU,T,29,302,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-25,2015-10-31,-7,-25,-76,-330,-2307
20151030,2015-10-30,30,th,6,Friday,FRI,F,30,303,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-25,2015-10-31,-7,-25,-76,-330,-2306
20151031,2015-10-31,31,st,7,Saturday,SAT,S,31,304,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-10-01,2015-10-31,2015-10-25,2015-10-31,-7,-25,-76,-330,-2305
20151101,2015-11-01,1,st,1,Sunday,SUN,S,1,305,1,45,11,November,NOV,N,4,fourth,2015,112015,2015NOV,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-01,2015-11-07,-7,-25,-75,-329,-2304
20151102,2015-11-02,2,nd,2,Monday,MON,M,2,306,1,45,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-01,2015-11-07,-7,-25,-75,-329,-2303
20151103,2015-11-03,3,rd,3,Tuesday,TUE,T,3,307,1,45,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-01,2015-11-07,-7,-25,-75,-329,-2302
20151104,2015-11-04,4,th,4,Wednesday,WED,W,4,308,1,45,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-01,2015-11-07,-7,-25,-75,-329,-2301
20151105,2015-11-05,5,th,5,Thursday,THU,T,5,309,1,45,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-01,2015-11-07,-7,-25,-75,-329,-2300
20151106,2015-11-06,6,th,6,Friday,FRI,F,6,310,1,45,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-01,2015-11-07,-7,-25,-75,-329,-2299
20151107,2015-11-07,7,th,7,Saturday,SAT,S,7,311,1,45,11,November,NOV,N,4,fourth,2015,112015,2015NOV,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-01,2015-11-07,-7,-25,-75,-329,-2298
20151108,2015-11-08,8,th,1,Sunday,SUN,S,8,312,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-08,2015-11-14,-7,-25,-75,-328,-2297
20151109,2015-11-09,9,th,2,Monday,MON,M,9,313,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-08,2015-11-14,-7,-25,-75,-328,-2296
20151110,2015-11-10,10,th,3,Tuesday,TUE,T,10,314,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-08,2015-11-14,-7,-25,-75,-328,-2295
20151111,2015-11-11,11,th,4,Wednesday,WED,W,11,315,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-08,2015-11-14,-7,-25,-75,-328,-2294
20151112,2015-11-12,12,th,5,Thursday,THU,T,12,316,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-08,2015-11-14,-7,-25,-75,-328,-2293
20151113,2015-11-13,13,th,6,Friday,FRI,F,13,317,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-08,2015-11-14,-7,-25,-75,-328,-2292
20151114,2015-11-14,14,th,7,Saturday,SAT,S,14,318,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-08,2015-11-14,-7,-25,-75,-328,-2291
20151115,2015-11-15,15,th,1,Sunday,SUN,S,15,319,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-15,2015-11-21,-7,-25,-75,-327,-2290
20151116,2015-11-16,16,th,2,Monday,MON,M,16,320,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-15,2015-11-21,-7,-25,-75,-327,-2289
20151117,2015-11-17,17,th,3,Tuesday,TUE,T,17,321,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-15,2015-11-21,-7,-25,-75,-327,-2288
20151118,2015-11-18,18,th,4,Wednesday,WED,W,18,322,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-15,2015-11-21,-7,-25,-75,-327,-2287
20151119,2015-11-19,19,th,5,Thursday,THU,T,19,323,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-15,2015-11-21,-7,-25,-75,-327,-2286
20151120,2015-11-20,20,th,6,Friday,FRI,F,20,324,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,False,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-15,2015-11-21,-7,-25,-75,-327,-2285
20151121,2015-11-21,21,st,7,Saturday,SAT,S,21,325,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,True,False,,,,,,2015-01-01,2015-12-31,2022-01-01,2022-03-31,2015-11-01,2015-11-30,2015-11-15,2015-11-21,-7,-25,-75,-327,-2284
